index,Timestamp,latitude,longitude,tagsArray
127,2023-10-14 17:58:25,6.9991166,-73.9350166,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-28,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-28,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-28,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-28,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-28,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-28,""Numero"":5},{""TagID"":""0700EE00A0853372"",""Rssi"":-28,""Numero"":6},{""TagID"":""0700EE00A044B6A5"",""Rssi"":-28,""Numero"":7},{""TagID"":""0700EE00A0828C06"",""Rssi"":-28,""Numero"":8},{""TagID"":""0700EE00A00729D5"",""Rssi"":-28,""Numero"":9},{""TagID"":""0700EE00A055BEA4"",""Rssi"":-28,""Numero"":10},{""TagID"":""0700EE00A01017B1"",""Rssi"":-28,""Numero"":11},{""TagID"":""0700EE00A07011D2"",""Rssi"":-28,""Numero"":12},{""TagID"":""0700EE00A075BC85"",""Rssi"":-28,""Numero"":13},{""TagID"":""0700EE00A0809E25"",""Rssi"":-28,""Numero"":14},{""TagID"":""0700EE00A026A2E5"",""Rssi"":-28,""Numero"":15},{""TagID"":""0700EE00A046A486"",""Rssi"":-28,""Numero"":16},{""TagID"":""0700EE00A0653D95"",""Rssi"":-28,""Numero"":17},{""TagID"":""0700EE00A028DC0C"",""Rssi"":-30,""Numero"":18},{""TagID"":""0700EE00A0519AE2"",""Rssi"":-30,""Numero"":19},{""TagID"":""0700EE00A06119D3"",""Rssi"":-30,""Numero"":20},{""TagID"":""0700EE00A0272BF4"",""Rssi"":-30,""Numero"":21},{""TagID"":""0700EE00A078595E"",""Rssi"":-30,""Numero"":22},{""TagID"":""0700EE00A0901F35"",""Rssi"":-30,""Numero"":23},{""TagID"":""0700EE00A059D26E"",""Rssi"":-30,""Numero"":24}]"
128,2023-10-14 17:58:17,6.9986649,-73.9352266,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-25,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-25,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-25,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-25,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-25,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-25,""Numero"":5},{""TagID"":""0700EE00A0853372"",""Rssi"":-25,""Numero"":6},{""TagID"":""0700EE00A044B6A5"",""Rssi"":-25,""Numero"":7},{""TagID"":""0700EE00A0828C06"",""Rssi"":-25,""Numero"":8},{""TagID"":""0700EE00A00729D5"",""Rssi"":-25,""Numero"":9},{""TagID"":""0700EE00A055BEA4"",""Rssi"":-25,""Numero"":10},{""TagID"":""0700EE00A01017B1"",""Rssi"":-25,""Numero"":11},{""TagID"":""0700EE00A07011D2"",""Rssi"":-25,""Numero"":12},{""TagID"":""0700EE00A075BC85"",""Rssi"":-25,""Numero"":13},{""TagID"":""0700EE00A0809E25"",""Rssi"":-25,""Numero"":14},{""TagID"":""0700EE00A026A2E5"",""Rssi"":-25,""Numero"":15},{""TagID"":""0700EE00A046A486"",""Rssi"":-25,""Numero"":16},{""TagID"":""0700EE00A0653D95"",""Rssi"":-25,""Numero"":17},{""TagID"":""0700EE00A028DC0C"",""Rssi"":-25,""Numero"":18},{""TagID"":""0700EE00A0519AE2"",""Rssi"":-25,""Numero"":19},{""TagID"":""0700EE00A06119D3"",""Rssi"":-25,""Numero"":20},{""TagID"":""0700EE00A0272BF4"",""Rssi"":-25,""Numero"":21},{""TagID"":""0700EE00A078595E"",""Rssi"":-25,""Numero"":22},{""TagID"":""0700EE00A0901F35"",""Rssi"":-25,""Numero"":23},{""TagID"":""0700EE00A059D26E"",""Rssi"":-25,""Numero"":24},{""TagID"":""0700EE00A0138C83"",""Rssi"":-25,""Numero"":25}]"
129,2023-10-14 17:58:04,6.9979083,-73.9358433,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-25,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-25,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-25,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-25,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-25,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-25,""Numero"":5},{""TagID"":""0700EE00A0853372"",""Rssi"":-25,""Numero"":6},{""TagID"":""0700EE00A044B6A5"",""Rssi"":-25,""Numero"":7},{""TagID"":""0700EE00A0828C06"",""Rssi"":-25,""Numero"":8},{""TagID"":""0700EE00A00729D5"",""Rssi"":-25,""Numero"":9},{""TagID"":""0700EE00A055BEA4"",""Rssi"":-25,""Numero"":10},{""TagID"":""0700EE00A01017B1"",""Rssi"":-25,""Numero"":11},{""TagID"":""0700EE00A07011D2"",""Rssi"":-25,""Numero"":12},{""TagID"":""0700EE00A075BC85"",""Rssi"":-25,""Numero"":13},{""TagID"":""0700EE00A0809E25"",""Rssi"":-25,""Numero"":14},{""TagID"":""0700EE00A026A2E5"",""Rssi"":-25,""Numero"":15},{""TagID"":""0700EE00A046A486"",""Rssi"":-25,""Numero"":16},{""TagID"":""0700EE00A0653D95"",""Rssi"":-25,""Numero"":17},{""TagID"":""0700EE00A028DC0C"",""Rssi"":-25,""Numero"":18},{""TagID"":""0700EE00A0519AE2"",""Rssi"":-25,""Numero"":19},{""TagID"":""0700EE00A06119D3"",""Rssi"":-25,""Numero"":20},{""TagID"":""0700EE00A0272BF4"",""Rssi"":-25,""Numero"":21},{""TagID"":""0700EE00A078595E"",""Rssi"":-25,""Numero"":22},{""TagID"":""0700EE00A0901F35"",""Rssi"":-25,""Numero"":23},{""TagID"":""0700EE00A059D26E"",""Rssi"":-25,""Numero"":24},{""TagID"":""0700EE00A0138C83"",""Rssi"":-25,""Numero"":25},{""TagID"":""0700EE00A0895FB8"",""Rssi"":-25,""Numero"":26}]"
130,2023-10-14 17:57:59,6.9975383,-73.93595,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-24,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-24,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-24,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-24,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-24,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-24,""Numero"":5},{""TagID"":""0700EE00A0853372"",""Rssi"":-24,""Numero"":6},{""TagID"":""0700EE00A044B6A5"",""Rssi"":-24,""Numero"":7},{""TagID"":""0700EE00A0828C06"",""Rssi"":-24,""Numero"":8},{""TagID"":""0700EE00A00729D5"",""Rssi"":-24,""Numero"":9},{""TagID"":""0700EE00A055BEA4"",""Rssi"":-24,""Numero"":10},{""TagID"":""0700EE00A01017B1"",""Rssi"":-24,""Numero"":11},{""TagID"":""0700EE00A07011D2"",""Rssi"":-24,""Numero"":12},{""TagID"":""0700EE00A075BC85"",""Rssi"":-24,""Numero"":13},{""TagID"":""0700EE00A0809E25"",""Rssi"":-24,""Numero"":14},{""TagID"":""0700EE00A026A2E5"",""Rssi"":-24,""Numero"":15},{""TagID"":""0700EE00A046A486"",""Rssi"":-24,""Numero"":16},{""TagID"":""0700EE00A0653D95"",""Rssi"":-24,""Numero"":17},{""TagID"":""0700EE00A028DC0C"",""Rssi"":-24,""Numero"":18},{""TagID"":""0700EE00A0519AE2"",""Rssi"":-24,""Numero"":19},{""TagID"":""0700EE00A06119D3"",""Rssi"":-24,""Numero"":20},{""TagID"":""0700EE00A0272BF4"",""Rssi"":-24,""Numero"":21},{""TagID"":""0700EE00A078595E"",""Rssi"":-24,""Numero"":22},{""TagID"":""0700EE00A0901F35"",""Rssi"":-24,""Numero"":23},{""TagID"":""0700EE00A059D26E"",""Rssi"":-24,""Numero"":24},{""TagID"":""0700EE00A0138C83"",""Rssi"":-24,""Numero"":25},{""TagID"":""0700EE00A0895FB8"",""Rssi"":-24,""Numero"":26},{""TagID"":""0700EE00A05388C1"",""Rssi"":-24,""Numero"":27}]"
131,2023-10-14 17:57:25,6.9952166,-73.9361516,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-28,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-28,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-28,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-28,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-28,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-28,""Numero"":5},{""TagID"":""0700EE00A0853372"",""Rssi"":-28,""Numero"":6},{""TagID"":""0700EE00A044B6A5"",""Rssi"":-28,""Numero"":7},{""TagID"":""0700EE00A0828C06"",""Rssi"":-28,""Numero"":8},{""TagID"":""0700EE00A00729D5"",""Rssi"":-28,""Numero"":9},{""TagID"":""0700EE00A055BEA4"",""Rssi"":-28,""Numero"":10},{""TagID"":""0700EE00A01017B1"",""Rssi"":-28,""Numero"":11},{""TagID"":""0700EE00A07011D2"",""Rssi"":-28,""Numero"":12},{""TagID"":""0700EE00A075BC85"",""Rssi"":-28,""Numero"":13},{""TagID"":""0700EE00A0809E25"",""Rssi"":-28,""Numero"":14},{""TagID"":""0700EE00A026A2E5"",""Rssi"":-28,""Numero"":15},{""TagID"":""0700EE00A046A486"",""Rssi"":-28,""Numero"":16},{""TagID"":""0700EE00A0653D95"",""Rssi"":-28,""Numero"":17},{""TagID"":""0700EE00A028DC0C"",""Rssi"":-28,""Numero"":18},{""TagID"":""0700EE00A0519AE2"",""Rssi"":-28,""Numero"":19},{""TagID"":""0700EE00A06119D3"",""Rssi"":-28,""Numero"":20},{""TagID"":""0700EE00A0272BF4"",""Rssi"":-28,""Numero"":21},{""TagID"":""0700EE00A078595E"",""Rssi"":-28,""Numero"":22},{""TagID"":""0700EE00A0901F35"",""Rssi"":-28,""Numero"":23},{""TagID"":""0700EE00A059D26E"",""Rssi"":-28,""Numero"":24},{""TagID"":""0700EE00A0138C83"",""Rssi"":-28,""Numero"":25},{""TagID"":""0700EE00A0895FB8"",""Rssi"":-28,""Numero"":26},{""TagID"":""0700EE00A05388C1"",""Rssi"":-28,""Numero"":27},{""TagID"":""0700EE00A02286A3"",""Rssi"":-28,""Numero"":28}]"
132,2023-10-14 17:57:21,6.994985,-73.9361116,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-30,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-30,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-30,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-30,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-30,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-30,""Numero"":5},{""TagID"":""0700EE00A0853372"",""Rssi"":-30,""Numero"":6},{""TagID"":""0700EE00A044B6A5"",""Rssi"":-30,""Numero"":7},{""TagID"":""0700EE00A0828C06"",""Rssi"":-30,""Numero"":8},{""TagID"":""0700EE00A00729D5"",""Rssi"":-30,""Numero"":9},{""TagID"":""0700EE00A055BEA4"",""Rssi"":-30,""Numero"":10},{""TagID"":""0700EE00A01017B1"",""Rssi"":-30,""Numero"":11},{""TagID"":""0700EE00A07011D2"",""Rssi"":-30,""Numero"":12},{""TagID"":""0700EE00A075BC85"",""Rssi"":-30,""Numero"":13},{""TagID"":""0700EE00A0809E25"",""Rssi"":-30,""Numero"":14},{""TagID"":""0700EE00A026A2E5"",""Rssi"":-30,""Numero"":15},{""TagID"":""0700EE00A046A486"",""Rssi"":-30,""Numero"":16},{""TagID"":""0700EE00A0653D95"",""Rssi"":-30,""Numero"":17},{""TagID"":""0700EE00A028DC0C"",""Rssi"":-30,""Numero"":18},{""TagID"":""0700EE00A0519AE2"",""Rssi"":-30,""Numero"":19},{""TagID"":""0700EE00A06119D3"",""Rssi"":-30,""Numero"":20},{""TagID"":""0700EE00A0272BF4"",""Rssi"":-30,""Numero"":21},{""TagID"":""0700EE00A078595E"",""Rssi"":-30,""Numero"":22},{""TagID"":""0700EE00A0901F35"",""Rssi"":-30,""Numero"":23},{""TagID"":""0700EE00A059D26E"",""Rssi"":-30,""Numero"":24},{""TagID"":""0700EE00A0138C83"",""Rssi"":-30,""Numero"":25},{""TagID"":""0700EE00A0895FB8"",""Rssi"":-30,""Numero"":26},{""TagID"":""0700EE00A05388C1"",""Rssi"":-30,""Numero"":27},{""TagID"":""0700EE00A02286A3"",""Rssi"":-30,""Numero"":28},{""TagID"":""0700EE00A039D40D"",""Rssi"":-30,""Numero"":29}]"
133,2023-10-14 17:57:17,6.9947016,-73.9360383,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-28,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-28,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-28,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-28,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-28,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-28,""Numero"":5},{""TagID"":""0700EE00A0853372"",""Rssi"":-28,""Numero"":6},{""TagID"":""0700EE00A044B6A5"",""Rssi"":-28,""Numero"":7},{""TagID"":""0700EE00A0828C06"",""Rssi"":-28,""Numero"":8},{""TagID"":""0700EE00A00729D5"",""Rssi"":-28,""Numero"":9},{""TagID"":""0700EE00A055BEA4"",""Rssi"":-28,""Numero"":10},{""TagID"":""0700EE00A01017B1"",""Rssi"":-28,""Numero"":11},{""TagID"":""0700EE00A07011D2"",""Rssi"":-28,""Numero"":12},{""TagID"":""0700EE00A075BC85"",""Rssi"":-28,""Numero"":13},{""TagID"":""0700EE00A0809E25"",""Rssi"":-28,""Numero"":14},{""TagID"":""0700EE00A026A2E5"",""Rssi"":-28,""Numero"":15},{""TagID"":""0700EE00A046A486"",""Rssi"":-28,""Numero"":16},{""TagID"":""0700EE00A0653D95"",""Rssi"":-28,""Numero"":17},{""TagID"":""0700EE00A028DC0C"",""Rssi"":-28,""Numero"":18},{""TagID"":""0700EE00A0519AE2"",""Rssi"":-28,""Numero"":19},{""TagID"":""0700EE00A06119D3"",""Rssi"":-28,""Numero"":20},{""TagID"":""0700EE00A0272BF4"",""Rssi"":-28,""Numero"":21},{""TagID"":""0700EE00A078595E"",""Rssi"":-28,""Numero"":22},{""TagID"":""0700EE00A0901F35"",""Rssi"":-28,""Numero"":23},{""TagID"":""0700EE00A059D26E"",""Rssi"":-28,""Numero"":24},{""TagID"":""0700EE00A0138C83"",""Rssi"":-28,""Numero"":25},{""TagID"":""0700EE00A0895FB8"",""Rssi"":-28,""Numero"":26},{""TagID"":""0700EE00A05388C1"",""Rssi"":-28,""Numero"":27},{""TagID"":""0700EE00A02286A3"",""Rssi"":-28,""Numero"":28},{""TagID"":""0700EE00A039D40D"",""Rssi"":-28,""Numero"":29},{""TagID"":""0700EE00A0672FB6"",""Rssi"":-28,""Numero"":30}]"
134,2023-10-14 17:57:04,6.9939416,-73.9360016,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-30,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-30,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-30,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-30,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-30,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-30,""Numero"":5},{""TagID"":""0700EE00A0853372"",""Rssi"":-30,""Numero"":6},{""TagID"":""0700EE00A044B6A5"",""Rssi"":-30,""Numero"":7},{""TagID"":""0700EE00A0828C06"",""Rssi"":-30,""Numero"":8},{""TagID"":""0700EE00A00729D5"",""Rssi"":-30,""Numero"":9},{""TagID"":""0700EE00A055BEA4"",""Rssi"":-30,""Numero"":10},{""TagID"":""0700EE00A01017B1"",""Rssi"":-30,""Numero"":11},{""TagID"":""0700EE00A07011D2"",""Rssi"":-30,""Numero"":12},{""TagID"":""0700EE00A075BC85"",""Rssi"":-30,""Numero"":13},{""TagID"":""0700EE00A0809E25"",""Rssi"":-30,""Numero"":14},{""TagID"":""0700EE00A026A2E5"",""Rssi"":-30,""Numero"":15},{""TagID"":""0700EE00A046A486"",""Rssi"":-30,""Numero"":16},{""TagID"":""0700EE00A0653D95"",""Rssi"":-30,""Numero"":17},{""TagID"":""0700EE00A028DC0C"",""Rssi"":-30,""Numero"":18},{""TagID"":""0700EE00A0519AE2"",""Rssi"":-30,""Numero"":19},{""TagID"":""0700EE00A06119D3"",""Rssi"":-30,""Numero"":20},{""TagID"":""0700EE00A0272BF4"",""Rssi"":-30,""Numero"":21},{""TagID"":""0700EE00A078595E"",""Rssi"":-30,""Numero"":22},{""TagID"":""0700EE00A0901F35"",""Rssi"":-30,""Numero"":23},{""TagID"":""0700EE00A059D26E"",""Rssi"":-30,""Numero"":24},{""TagID"":""0700EE00A0138C83"",""Rssi"":-30,""Numero"":25},{""TagID"":""0700EE00A0895FB8"",""Rssi"":-30,""Numero"":26},{""TagID"":""0700EE00A05388C1"",""Rssi"":-30,""Numero"":27},{""TagID"":""0700EE00A02286A3"",""Rssi"":-30,""Numero"":28},{""TagID"":""0700EE00A039D40D"",""Rssi"":-30,""Numero"":29},{""TagID"":""0700EE00A0672FB6"",""Rssi"":-30,""Numero"":30},{""TagID"":""0700EE00A0585B7F"",""Rssi"":-30,""Numero"":31}]"
135,2023-10-14 17:57:03,6.9938833,-73.9359966,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-29,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-29,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-29,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-29,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-29,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-29,""Numero"":5},{""TagID"":""0700EE00A0853372"",""Rssi"":-29,""Numero"":6},{""TagID"":""0700EE00A044B6A5"",""Rssi"":-29,""Numero"":7},{""TagID"":""0700EE00A0828C06"",""Rssi"":-29,""Numero"":8},{""TagID"":""0700EE00A00729D5"",""Rssi"":-29,""Numero"":9},{""TagID"":""0700EE00A055BEA4"",""Rssi"":-29,""Numero"":10},{""TagID"":""0700EE00A01017B1"",""Rssi"":-29,""Numero"":11},{""TagID"":""0700EE00A07011D2"",""Rssi"":-29,""Numero"":12},{""TagID"":""0700EE00A075BC85"",""Rssi"":-29,""Numero"":13},{""TagID"":""0700EE00A0809E25"",""Rssi"":-29,""Numero"":14},{""TagID"":""0700EE00A026A2E5"",""Rssi"":-29,""Numero"":15},{""TagID"":""0700EE00A046A486"",""Rssi"":-29,""Numero"":16},{""TagID"":""0700EE00A0653D95"",""Rssi"":-29,""Numero"":17},{""TagID"":""0700EE00A028DC0C"",""Rssi"":-29,""Numero"":18},{""TagID"":""0700EE00A0519AE2"",""Rssi"":-29,""Numero"":19},{""TagID"":""0700EE00A06119D3"",""Rssi"":-29,""Numero"":20},{""TagID"":""0700EE00A0272BF4"",""Rssi"":-29,""Numero"":21},{""TagID"":""0700EE00A078595E"",""Rssi"":-29,""Numero"":22},{""TagID"":""0700EE00A0901F35"",""Rssi"":-29,""Numero"":23},{""TagID"":""0700EE00A059D26E"",""Rssi"":-29,""Numero"":24},{""TagID"":""0700EE00A0138C83"",""Rssi"":-29,""Numero"":25},{""TagID"":""0700EE00A0895FB8"",""Rssi"":-29,""Numero"":26},{""TagID"":""0700EE00A05388C1"",""Rssi"":-29,""Numero"":27},{""TagID"":""0700EE00A02286A3"",""Rssi"":-29,""Numero"":28},{""TagID"":""0700EE00A039D40D"",""Rssi"":-29,""Numero"":29},{""TagID"":""0700EE00A0672FB6"",""Rssi"":-29,""Numero"":30},{""TagID"":""0700EE00A0585B7F"",""Rssi"":-29,""Numero"":31},{""TagID"":""0700EE00A04309D1"",""Rssi"":-29,""Numero"":32}]"
136,2023-10-14 17:57:02,6.9938316,-73.9360083,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-31,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-31,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-31,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-31,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-31,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-31,""Numero"":5},{""TagID"":""0700EE00A0853372"",""Rssi"":-31,""Numero"":6},{""TagID"":""0700EE00A044B6A5"",""Rssi"":-31,""Numero"":7},{""TagID"":""0700EE00A0828C06"",""Rssi"":-31,""Numero"":8},{""TagID"":""0700EE00A00729D5"",""Rssi"":-31,""Numero"":9},{""TagID"":""0700EE00A055BEA4"",""Rssi"":-31,""Numero"":10},{""TagID"":""0700EE00A01017B1"",""Rssi"":-31,""Numero"":11},{""TagID"":""0700EE00A07011D2"",""Rssi"":-31,""Numero"":12},{""TagID"":""0700EE00A075BC85"",""Rssi"":-31,""Numero"":13},{""TagID"":""0700EE00A0809E25"",""Rssi"":-31,""Numero"":14},{""TagID"":""0700EE00A026A2E5"",""Rssi"":-31,""Numero"":15},{""TagID"":""0700EE00A046A486"",""Rssi"":-31,""Numero"":16},{""TagID"":""0700EE00A0653D95"",""Rssi"":-31,""Numero"":17},{""TagID"":""0700EE00A028DC0C"",""Rssi"":-31,""Numero"":18},{""TagID"":""0700EE00A0519AE2"",""Rssi"":-31,""Numero"":19},{""TagID"":""0700EE00A06119D3"",""Rssi"":-31,""Numero"":20},{""TagID"":""0700EE00A0272BF4"",""Rssi"":-31,""Numero"":21},{""TagID"":""0700EE00A078595E"",""Rssi"":-31,""Numero"":22},{""TagID"":""0700EE00A0901F35"",""Rssi"":-31,""Numero"":23},{""TagID"":""0700EE00A059D26E"",""Rssi"":-31,""Numero"":24},{""TagID"":""0700EE00A0138C83"",""Rssi"":-31,""Numero"":25},{""TagID"":""0700EE00A0895FB8"",""Rssi"":-31,""Numero"":26},{""TagID"":""0700EE00A05388C1"",""Rssi"":-31,""Numero"":27},{""TagID"":""0700EE00A02286A3"",""Rssi"":-31,""Numero"":28},{""TagID"":""0700EE00A039D40D"",""Rssi"":-31,""Numero"":29},{""TagID"":""0700EE00A0672FB6"",""Rssi"":-31,""Numero"":30},{""TagID"":""0700EE00A0585B7F"",""Rssi"":-31,""Numero"":31},{""TagID"":""0700EE00A04309D1"",""Rssi"":-31,""Numero"":32},{""TagID"":""0700EE00A017A8C5"",""Rssi"":-31,""Numero"":33}]"
137,2023-10-14 09:10:32,6.99377,-73.936075,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-23,""Numero"":0}]"
138,2023-10-14 09:10:34,6.9936583,-73.9361383,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-24,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-24,""Numero"":1}]"
139,2023-10-14 09:10:35,6.9936099,-73.93619,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-25,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-25,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-25,""Numero"":2}]"
140,2023-10-14 09:10:37,6.9935383,-73.93632,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-25,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-25,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-25,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-25,""Numero"":3}]"
141,2023-10-14 09:10:39,6.9934866,-73.9364616,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-25,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-25,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-25,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-25,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-25,""Numero"":4}]"
142,2023-10-14 09:10:44,6.9933933,-73.936725,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-26,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-26,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-26,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-26,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-26,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-26,""Numero"":5}]"
143,2023-10-14 09:10:47,6.99329,-73.9369,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-27,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-27,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-27,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-27,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-27,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-27,""Numero"":5},{""TagID"":""0700EE00A0853372"",""Rssi"":-27,""Numero"":6}]"
144,2023-10-14 09:10:49,6.9931883,-73.937005,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-28,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-28,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-28,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-28,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-28,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-28,""Numero"":5},{""TagID"":""0700EE00A0853372"",""Rssi"":-28,""Numero"":6},{""TagID"":""0700EE00A044B6A5"",""Rssi"":-28,""Numero"":7}]"
145,2023-10-14 09:10:51,6.9928066,-73.9372116,"[{""TagID"":""0700EE00A0338EA2"",""Rssi"":-27,""Numero"":0},{""TagID"":""0700EE00A0562596"",""Rssi"":-27,""Numero"":1},{""TagID"":""0700EE00A04092E3"",""Rssi"":-27,""Numero"":2},{""TagID"":""0700EE00A05201D0"",""Rssi"":-27,""Numero"":3},{""TagID"":""0700EE00A03431D6"",""Rssi"":-27,""Numero"":4},{""TagID"":""0700EE00A01621D4"",""Rssi"":-27,""Numero"":5},{""TagID"":""0700EE00A0853372"",""Rssi"":-27,""Numero"":6},{""TagID"":""0700EE00A044B6A5"",""Rssi"":-27,""Numero"":7},{""TagID"":""0700EE00A0828C06"",""Rssi"":-27,""Numero"":8}]"
